Industry Group,Symbol,Company Name,Date,Open,High,Low,Close,Change,% Change,Volume Traded,Value Traded (SAR),No. of Trades
Banks,1120,Al Rajhi Bank,18/11/2012,41.62,41.62,41.30,41.58,0.00,0.00,1653972,68595768.25,735,
Banks,1120,Al Rajhi Bank,19/11/2012,41.46,41.62,40.16,40.97,-0.61,-1.47,2841505,116534012.75,1034,
Banks,1120,Al Rajhi Bank,20/11/2012,40.97,41.30,40.81,40.97,0.00,0.00,2057902,84420764,796,
Banks,1120,Al Rajhi Bank,21/11/2012,40.81,41.30,40.49,40.82,-0.15,-0.37,2193840,89920183.5,866,
Banks,1120,Al Rajhi Bank,24/11/2012,40.97,40.97,40.16,40.37,-0.45,-1.10,2812270,114003794.75,1109,
Banks,1120,Al Rajhi Bank,25/11/2012,40.32,40.49,39.51,39.93,-0.44,-1.09,3234774,129225289,1267,
Banks,1120,Al Rajhi Bank,26/11/2012,40.00,40.00,39.02,39.32,-0.61,-1.53,3819763,150462253.25,1330,
Banks,1120,Al Rajhi Bank,27/11/2012,39.51,39.51,36.58,38.12,-1.20,-3.05,9181946,352805293.5,2308,
Banks,1120,Al Rajhi Bank,28/11/2012,38.05,39.18,38.05,38.42,0.30,0.79,5015065,194509358.25,1322,
Banks,1120,Al Rajhi Bank,01/12/2012,39.18,40.00,39.18,39.47,1.05,2.73,6139111,243350741,1337,
Banks,1120,Al Rajhi Bank,02/12/2012,39.67,40.00,39.02,39.32,-0.15,-0.38,4021173,158800130,1141,
Banks,1120,Al Rajhi Bank,03/12/2012,39.35,39.67,39.18,39.32,0.00,0.00,3168276,124859922.25,1098,
Banks,1120,Al Rajhi Bank,04/12/2012,39.35,39.51,38.86,39.02,-0.30,-0.76,2526749,98871129.25,925,
Banks,1120,Al Rajhi Bank,05/12/2012,39.02,39.18,38.86,39.02,0.00,0.00,1901541,74194895.25,865,
Banks,1120,Al Rajhi Bank,08/12/2012,39.02,39.35,38.53,39.02,0.00,0.00,2585450,101097873.25,991,
Banks,1120,Al Rajhi Bank,09/12/2012,39.02,39.18,38.53,38.72,-0.30,-0.77,2576795,100255721.25,1015,
Banks,1120,Al Rajhi Bank,10/12/2012,38.53,38.86,38.37,38.72,0.00,0.00,2755988,106601604.75,1029,
Banks,1120,Al Rajhi Bank,11/12/2012,38.70,39.02,38.37,38.57,-0.15,-0.39,3345201,129534348.75,1134,
Banks,1120,Al Rajhi Bank,12/12/2012,38.70,38.86,38.37,38.72,0.15,0.39,3124211,120776346.75,1078,
Banks,1120,Al Rajhi Bank,15/12/2012,38.86,39.67,38.70,39.17,0.45,1.16,5087920,199258964.25,1349,
Banks,1120,Al Rajhi Bank,16/12/2012,39.18,39.51,39.02,39.32,0.15,0.38,2906325,114232510.25,926,
Banks,1120,Al Rajhi Bank,17/12/2012,39.51,39.67,39.35,39.47,0.15,0.38,2678805,104581093.25,920,
Banks,1120,Al Rajhi Bank,18/12/2012,39.51,39.67,39.35,39.47,0.00,0.00,2397018,94779148.75,970,
Banks,1120,Al Rajhi Bank,19/12/2012,39.67,40.00,39.51,39.78,0.31,0.79,4468616,177123925.75,1263,
Banks,1120,Al Rajhi Bank,22/12/2012,40.00,40.00,39.67,39.93,0.15,0.38,2754381,109776326.25,910,
Banks,1120,Al Rajhi Bank,23/12/2012,40.00,40.00,39.67,39.62,-0.31,-0.78,3141083,125019703.5,1083,
Banks,1120,Al Rajhi Bank,24/12/2012,39.67,40.00,39.51,39.78,0.16,0.40,2792538,110982042.75,1018,
Banks,1120,Al Rajhi Bank,25/12/2012,39.67,40.00,39.67,40.08,0.30,0.75,3162376,126250693.5,966,
Banks,1120,Al Rajhi Bank,26/12/2012,40.00,40.32,40.00,40.23,0.15,0.37,3012026,120929513.75,938,
Banks,1120,Al Rajhi Bank,29/12/2012,40.16,40.32,40.00,40.08,-0.15,-0.37,3156344,126713783,808,
Banks,1120,Al Rajhi Bank,30/12/2012,40.00,40.16,39.02,39.32,-0.76,-1.90,2973360,117987039.75,1142,
Banks,1120,Al Rajhi Bank,31/12/2012,39.18,39.67,38.86,39.02,-0.30,-0.76,3823748,149811232.25,1116,
Banks,1120,Al Rajhi Bank,01/01/2013,39.51,39.83,39.18,39.32,0.30,0.77,3155878,124481403.5,876,
Banks,1120,Al Rajhi Bank,02/01/2013,39.35,40.16,39.35,40.08,0.76,1.93,3903833,155156096.5,1128,
Banks,1120,Al Rajhi Bank,05/01/2013,40.32,40.65,40.32,40.52,0.44,1.10,3017188,122139394.25,920,
Banks,1120,Al Rajhi Bank,06/01/2013,40.49,40.49,40.32,40.37,-0.15,-0.37,1869820,75632621,749,
Banks,1120,Al Rajhi Bank,07/01/2013,40.32,40.49,40.00,40.52,0.15,0.37,4760691,191282520.75,1011,
Banks,1120,Al Rajhi Bank,08/01/2013,40.32,41.46,40.32,41.27,0.75,1.85,7331815,300434152,1537,
Banks,1120,Al Rajhi Bank,09/01/2013,41.62,42.60,41.46,42.62,1.35,3.27,10851165,456430202.5,1817,
Banks,1120,Al Rajhi Bank,12/01/2013,43.09,43.25,42.92,43.07,0.45,1.06,4734635,203899173.25,1402,
Banks,1120,Al Rajhi Bank,13/01/2013,42.92,43.25,42.44,42.48,-0.59,-1.37,2952029,126760038.25,1154,
Banks,1120,Al Rajhi Bank,14/01/2013,42.11,42.76,41.95,42.18,-0.30,-0.71,2907589,123260542,1059,
Banks,1120,Al Rajhi Bank,15/01/2013,41.95,42.11,40.81,40.97,-1.21,-2.87,4659128,193157234.75,1616,
Banks,1120,Al Rajhi Bank,16/01/2013,41.14,41.79,40.97,41.73,0.76,1.86,3170726,131192505,1093,
Banks,1120,Al Rajhi Bank,19/01/2013,41.79,41.95,41.30,41.73,0.00,0.00,5711893,237151685.5,948,
Banks,1120,Al Rajhi Bank,20/01/2013,41.79,41.95,41.62,41.73,0.00,0.00,2109154,87936071.75,637,
Banks,1120,Al Rajhi Bank,21/01/2013,41.62,41.62,40.81,41.12,-0.61,-1.46,3696782,152563990.75,1041,
Banks,1120,Al Rajhi Bank,22/01/2013,41.14,41.79,40.97,41.42,0.30,0.73,2879407,119180387.75,802,
Banks,1120,Al Rajhi Bank,23/01/2013,41.46,41.62,40.81,41.42,0.00,0.00,3794134,152500030,942,
Banks,1120,Al Rajhi Bank,26/01/2013,41.46,41.79,41.30,41.73,0.31,0.75,2968749,120437002.5,667,
Banks,1120,Al Rajhi Bank,27/01/2013,41.62,41.79,41.46,41.58,-0.15,-0.36,2549199,105938206.5,606,
Banks,1120,Al Rajhi Bank,28/01/2013,41.46,42.11,41.46,41.73,0.15,0.36,4373334,183001654,937,
Banks,1120,Al Rajhi Bank,29/01/2013,41.95,41.95,41.62,41.88,0.15,0.36,1890221,79038512,608,
Banks,1120,Al Rajhi Bank,30/01/2013,41.79,41.95,41.46,41.58,-0.30,-0.72,2688723,111863689.25,827,
Banks,1120,Al Rajhi Bank,02/02/2013,41.79,41.95,41.30,41.42,-0.16,-0.38,3537948,147096428,855,
Banks,1120,Al Rajhi Bank,03/02/2013,41.30,41.46,40.97,41.27,-0.15,-0.36,2581593,106278975.25,794,
Banks,1120,Al Rajhi Bank,04/02/2013,41.30,41.30,40.97,40.97,-0.30,-0.73,1947200,80166101.5,709,
Banks,1120,Al Rajhi Bank,05/02/2013,40.97,41.14,40.32,40.52,-0.45,-1.10,3457541,140501038.5,1085,
Banks,1120,Al Rajhi Bank,06/02/2013,40.81,40.81,40.16,40.37,-0.15,-0.37,2902838,117502214.25,1248,
Banks,1120,Al Rajhi Bank,09/02/2013,40.49,40.97,40.32,40.52,0.15,0.37,2458506,99883175.75,1013,
Banks,1120,Al Rajhi Bank,10/02/2013,40.49,40.49,40.16,40.52,0.00,0.00,2189359,88522712.25,918,
Banks,1120,Al Rajhi Bank,11/02/2013,40.49,40.65,40.32,40.67,0.15,0.37,3115459,125328444,975,
Banks,1120,Al Rajhi Bank,12/02/2013,40.65,40.81,40.49,40.67,0.00,0.00,3307905,134487293.5,956,
Banks,1120,Al Rajhi Bank,13/02/2013,40.65,40.97,40.49,40.67,0.00,0.00,2396623,97625897.75,828,
Banks,1120,Al Rajhi Bank,16/02/2013,40.81,40.97,40.65,40.82,0.15,0.37,2556784,104361448,858,
Banks,1120,Al Rajhi Bank,17/02/2013,40.97,40.97,40.49,40.82,0.00,0.00,2093086,85281560.75,691,
Banks,1120,Al Rajhi Bank,18/02/2013,40.65,40.81,40.32,40.67,-0.15,-0.37,2144148,87108000.75,813,
Banks,1120,Al Rajhi Bank,19/02/2013,40.32,40.65,40.32,40.37,-0.30,-0.74,1884392,76316931,844,
Banks,1120,Al Rajhi Bank,20/02/2013,40.49,40.65,40.32,40.52,0.15,0.37,1931813,78439540,726,
Banks,1120,Al Rajhi Bank,23/02/2013,40.81,40.81,40.65,40.82,0.30,0.74,2093013,85341297,786,
Banks,1120,Al Rajhi Bank,24/02/2013,40.81,41.79,40.81,40.97,0.15,0.37,5740617,237327254.5,1335,
Banks,1120,Al Rajhi Bank,25/02/2013,41.14,41.46,41.14,41.12,0.15,0.37,2336640,96494079.5,840,
Banks,1120,Al Rajhi Bank,26/02/2013,41.14,41.46,40.97,40.97,-0.15,-0.36,2189181,90131975.5,836,
Banks,1120,Al Rajhi Bank,27/02/2013,41.14,41.30,41.14,41.12,0.15,0.37,2313696,95350140.25,785,
Banks,1120,Al Rajhi Bank,02/03/2013,41.30,41.62,41.14,41.12,0.00,0.00,3131919,129356090.5,824,
Banks,1120,Al Rajhi Bank,03/03/2013,41.30,41.30,41.14,41.27,0.15,0.36,1942035,80022914.25,715,
Banks,1120,Al Rajhi Bank,04/03/2013,41.14,41.30,40.65,40.82,-0.45,-1.09,3143900,128753172,1012,
Banks,1120,Al Rajhi Bank,05/03/2013,39.67,40.00,39.51,39.62,-1.20,-2.94,3628990,141819145.25,1373,
Banks,1120,Al Rajhi Bank,06/03/2013,40.00,40.00,39.67,39.93,0.31,0.78,1720630,68500711.5,838,
Banks,1120,Al Rajhi Bank,09/03/2013,40.00,40.00,39.02,39.47,-0.46,-1.15,4169427,165406986.5,1416,
Banks,1120,Al Rajhi Bank,10/03/2013,39.51,39.67,39.02,39.32,-0.15,-0.38,2945816,115799396,1336,
Banks,1120,Al Rajhi Bank,11/03/2013,39.35,39.51,39.02,39.17,-0.15,-0.38,2944066,115541840.5,1425,
Banks,1120,Al Rajhi Bank,12/03/2013,39.18,39.18,38.86,39.02,-0.15,-0.38,2531620,98947138.5,1171,
Banks,1120,Al Rajhi Bank,13/03/2013,39.02,39.18,38.86,39.02,0.00,0.00,2461084,95979601.75,1213,
Banks,1120,Al Rajhi Bank,16/03/2013,39.18,39.18,38.37,38.57,-0.45,-1.15,4439017,171704687.25,1955,
Banks,1120,Al Rajhi Bank,17/03/2013,38.70,38.86,38.37,38.72,0.15,0.39,3811208,147656904.5,1279,
Banks,1120,Al Rajhi Bank,18/03/2013,38.86,38.86,38.53,38.72,0.00,0.00,2992606,116038949,1025,
Banks,1120,Al Rajhi Bank,19/03/2013,38.70,39.35,38.70,39.02,0.30,0.77,3510166,137062228.25,1272,
Banks,1120,Al Rajhi Bank,20/03/2013,38.86,39.18,38.86,39.02,0.00,0.00,2138337,83303969.5,975,
Banks,1120,Al Rajhi Bank,23/03/2013,39.18,39.18,38.86,39.02,0.00,0.00,1373460,53546678,573,
Banks,1120,Al Rajhi Bank,24/03/2013,39.02,39.51,38.86,39.32,0.30,0.77,2204512,86285474.75,913,
Banks,1120,Al Rajhi Bank,25/03/2013,39.51,39.83,39.35,39.78,0.46,1.17,2543206,100507547.75,829,
Banks,1120,Al Rajhi Bank,26/03/2013,39.67,40.00,39.51,39.78,0.00,0.00,3201026,127174124.25,975,
Banks,1120,Al Rajhi Bank,27/03/2013,40.00,40.00,39.83,39.78,0.00,0.00,2888672,115114036.5,994,
Banks,1120,Al Rajhi Bank,30/03/2013,40.00,40.16,39.83,39.93,0.15,0.38,2269261,90717435,890,
Banks,1120,Al Rajhi Bank,31/03/2013,40.00,40.00,39.35,39.47,-0.46,-1.15,2210555,87569935.25,887,
Banks,1120,Al Rajhi Bank,01/04/2013,39.51,39.67,39.35,39.62,0.15,0.38,1676927,66293636.75,680,
Banks,1120,Al Rajhi Bank,02/04/2013,39.67,39.67,39.51,39.62,0.00,0.00,1472610,58254547.5,662,
Banks,1120,Al Rajhi Bank,03/04/2013,39.51,39.67,39.35,39.47,-0.15,-0.38,2146384,84741814.25,795,
Banks,1120,Al Rajhi Bank,06/04/2013,39.51,39.51,39.02,39.02,-0.45,-1.14,2672844,104928664.25,827,
Banks,1120,Al Rajhi Bank,07/04/2013,39.02,39.51,39.02,39.17,0.15,0.38,1916331,75248192,689,
Banks,1120,Al Rajhi Bank,08/04/2013,39.35,39.83,39.35,39.47,0.30,0.77,2838563,112333618.5,1167,
Banks,1120,Al Rajhi Bank,09/04/2013,39.67,39.83,39.67,39.78,0.31,0.79,2236376,88801577.5,817,
Banks,1120,Al Rajhi Bank,10/04/2013,39.83,40.32,39.83,40.08,0.30,0.75,4412179,176954052.25,1413,
Banks,1120,Al Rajhi Bank,13/04/2013,40.00,40.16,39.83,39.78,-0.30,-0.75,2804020,112180016,940,
Banks,1120,Al Rajhi Bank,14/04/2013,39.83,40.00,39.83,39.93,0.15,0.38,2469598,98457875.75,728,
Banks,1120,Al Rajhi Bank,15/04/2013,40.00,40.00,39.35,39.47,-0.46,-1.15,2770784,109863130.25,930,
Banks,1120,Al Rajhi Bank,16/04/2013,39.35,39.35,38.70,39.02,-0.45,-1.14,3990490,155964212.25,1296,
Banks,1120,Al Rajhi Bank,17/04/2013,39.02,39.18,38.53,38.87,-0.15,-0.38,3555821,138194870.25,1102,
Banks,1120,Al Rajhi Bank,20/04/2013,38.86,39.35,38.86,39.32,0.45,1.16,2671422,104382616.25,982,
Banks,1120,Al Rajhi Bank,21/04/2013,39.18,39.51,39.18,39.32,0.00,0.00,1814795,71301576.25,787,
Banks,1120,Al Rajhi Bank,22/04/2013,39.18,39.51,39.02,39.32,0.00,0.00,1918370,75405312.25,745,
Banks,1120,Al Rajhi Bank,23/04/2013,39.35,39.35,39.02,39.17,-0.15,-0.38,2453813,96215164,737,
Banks,1120,Al Rajhi Bank,24/04/2013,39.35,39.35,39.02,39.17,0.00,0.00,2174844,85255761,808,
Banks,1120,Al Rajhi Bank,27/04/2013,39.18,39.35,39.02,39.17,0.00,0.00,3289248,128671955,925,
Banks,1120,Al Rajhi Bank,28/04/2013,39.18,39.18,39.02,39.17,0.00,0.00,1781273,69663718.5,685,
Banks,1120,Al Rajhi Bank,29/04/2013,39.18,39.83,39.18,39.47,0.30,0.77,4281698,169022725.5,1104,
Banks,1120,Al Rajhi Bank,30/04/2013,39.51,39.83,39.35,39.62,0.15,0.38,2605436,103114908.75,918,
Banks,1120,Al Rajhi Bank,01/05/2013,39.67,39.67,39.35,39.47,-0.15,-0.38,1661878,64577919.5,625,
Banks,1120,Al Rajhi Bank,04/05/2013,39.83,40.00,39.67,39.78,0.31,0.79,2650257,105236734.75,788,
Banks,1120,Al Rajhi Bank,05/05/2013,39.83,40.00,39.67,39.78,0.00,0.00,2846863,113454001,859,
Banks,1120,Al Rajhi Bank,06/05/2013,40.00,40.16,40.00,39.93,0.15,0.38,2268091,90723978.25,720,
Banks,1120,Al Rajhi Bank,07/05/2013,40.00,40.16,39.83,39.93,0.00,0.00,8675105,320429480.25,715,
Banks,1120,Al Rajhi Bank,08/05/2013,40.16,40.32,40.00,40.23,0.30,0.75,2366182,95029280.75,906,
Banks,1120,Al Rajhi Bank,11/05/2013,40.16,40.49,40.00,40.23,0.00,0.00,2323458,93562440.25,643,
Banks,1120,Al Rajhi Bank,12/05/2013,40.16,40.16,39.83,39.93,-0.30,-0.75,2867472,114704934.25,749,
Banks,1120,Al Rajhi Bank,13/05/2013,39.83,40.00,39.67,39.78,-0.15,-0.38,2329149,92674864.75,788,
Banks,1120,Al Rajhi Bank,14/05/2013,40.00,40.00,39.83,39.93,0.15,0.38,2563593,102243921.5,762,
Banks,1120,Al Rajhi Bank,15/05/2013,39.83,40.00,39.83,39.78,-0.15,-0.38,2336457,93191725.25,766,
Banks,1120,Al Rajhi Bank,18/05/2013,40.00,40.00,39.83,39.93,0.15,0.38,2083748,83200041,651,
Banks,1120,Al Rajhi Bank,19/05/2013,40.00,40.16,39.83,40.08,0.15,0.38,3415831,136640897.25,905,
Banks,1120,Al Rajhi Bank,20/05/2013,40.00,40.49,40.00,40.52,0.44,1.10,3724552,150325757.75,1150,
Banks,1120,Al Rajhi Bank,21/05/2013,40.32,41.30,40.32,40.97,0.45,1.11,4937839,202332739.25,1190,
Banks,1120,Al Rajhi Bank,22/05/2013,40.97,41.30,40.81,40.82,-0.15,-0.37,2164773,88872138,879,
Banks,1120,Al Rajhi Bank,25/05/2013,40.81,40.97,40.49,40.67,-0.15,-0.37,2130877,86703255.5,680,
Banks,1120,Al Rajhi Bank,26/05/2013,40.65,40.81,40.16,40.37,-0.30,-0.74,2339781,94941700,774,
Banks,1120,Al Rajhi Bank,27/05/2013,40.32,40.65,40.00,40.37,0.00,0.00,3179677,128245490.25,865,
Banks,1120,Al Rajhi Bank,28/05/2013,40.16,40.65,40.16,40.52,0.15,0.37,3006726,121772594.75,795,
Banks,1120,Al Rajhi Bank,29/05/2013,40.49,41.14,40.49,40.97,0.45,1.11,4580909,187185840.75,1175,
Banks,1120,Al Rajhi Bank,01/06/2013,40.97,41.30,40.65,41.12,0.15,0.37,2156266,88495388.25,741,
Banks,1120,Al Rajhi Bank,02/06/2013,41.14,41.62,41.14,41.27,0.15,0.36,6382882,263855671.75,953,
Banks,1120,Al Rajhi Bank,03/06/2013,41.46,42.27,41.30,42.03,0.76,1.84,8101630,339605980,1538,
Banks,1120,Al Rajhi Bank,04/06/2013,42.27,43.41,42.11,42.92,0.89,2.12,7348635,315596275,1849,
Banks,1120,Al Rajhi Bank,05/06/2013,42.92,43.25,42.60,43.22,0.30,0.70,6613860,283630489,1293,
Banks,1120,Al Rajhi Bank,08/06/2013,43.25,43.74,42.92,43.22,0.00,0.00,3782136,163945848.75,1156,
Banks,1120,Al Rajhi Bank,09/06/2013,43.09,43.57,42.92,43.22,0.00,0.00,2416992,104562554.5,847,
Banks,1120,Al Rajhi Bank,10/06/2013,43.25,43.57,43.25,43.37,0.15,0.35,2442405,105903232.25,930,
Banks,1120,Al Rajhi Bank,11/06/2013,43.41,43.41,43.09,43.07,-0.30,-0.69,2425598,104811226.25,749,
Banks,1120,Al Rajhi Bank,12/06/2013,42.92,43.41,42.92,43.22,0.15,0.35,2290916,98914971.25,686,
Banks,1120,Al Rajhi Bank,15/06/2013,43.09,43.09,41.14,41.27,-1.95,-4.51,5028772,211449212,1379,
Banks,1120,Al Rajhi Bank,16/06/2013,41.30,41.95,40.97,41.27,0.00,0.00,3991954,165122940,1094,
Banks,1120,Al Rajhi Bank,17/06/2013,41.30,41.95,41.30,42.03,0.76,1.84,3017625,126169703.75,966,
Banks,1120,Al Rajhi Bank,18/06/2013,42.11,42.76,42.11,42.77,0.74,1.76,3022330,128510914.25,941,
Banks,1120,Al Rajhi Bank,19/06/2013,42.76,42.92,42.44,42.62,-0.15,-0.35,1998319,85236236.5,849,
Banks,1120,Al Rajhi Bank,22/06/2013,42.44,42.76,42.27,42.48,-0.14,-0.33,2991012,127078075,825,
Banks,1120,Al Rajhi Bank,23/06/2013,42.60,43.25,42.44,43.07,0.59,1.39,2975899,127435157.5,1012,
Banks,1120,Al Rajhi Bank,24/06/2013,43.09,43.09,42.44,42.62,-0.45,-1.04,2774233,118480697.5,807,
Banks,1120,Al Rajhi Bank,25/06/2013,42.60,43.09,42.44,42.77,0.15,0.35,2343106,100268529,777,
Banks,1120,Al Rajhi Bank,26/06/2013,42.60,43.25,42.44,42.92,0.15,0.35,2527321,108527499.5,801,
Banks,1120,Al Rajhi Bank,30/06/2013,43.09,43.41,42.76,43.22,0.30,0.70,1824416,78744128.75,717,
Banks,1120,Al Rajhi Bank,01/07/2013,43.25,44.22,43.25,44.13,0.91,2.11,3513098,153562875.25,998,
Banks,1120,Al Rajhi Bank,02/07/2013,43.90,45.53,43.90,45.32,1.19,2.70,4588409,205969346.25,1453,
Banks,1120,Al Rajhi Bank,03/07/2013,45.20,46.01,44.88,45.32,0.00,0.00,4046491,183866951.25,1049,
Banks,1120,Al Rajhi Bank,04/07/2013,45.36,46.18,45.36,45.93,0.61,1.35,4796938,220240935.25,1402,
Banks,1120,Al Rajhi Bank,07/07/2013,45.85,46.18,45.85,45.93,0.00,0.00,1982740,91451567,820,
Banks,1120,Al Rajhi Bank,08/07/2013,45.85,46.01,45.69,45.78,-0.15,-0.33,1925135,88124878.75,799,
Banks,1120,Al Rajhi Bank,09/07/2013,45.85,45.85,45.69,45.93,0.15,0.33,1285733,58973071.5,577,
Banks,1120,Al Rajhi Bank,10/07/2013,45.85,46.01,45.85,45.93,0.00,0.00,1506396,69210236,584,
Banks,1120,Al Rajhi Bank,11/07/2013,45.85,45.85,44.71,45.17,-0.76,-1.65,3119317,140855127.75,936,
Banks,1120,Al Rajhi Bank,14/07/2013,45.36,45.69,45.20,45.48,0.31,0.69,2354393,106937522.25,782,
Banks,1120,Al Rajhi Bank,15/07/2013,44.71,44.88,44.22,44.43,-1.05,-2.31,2308517,102866999,1040,
Banks,1120,Al Rajhi Bank,16/07/2013,44.39,44.88,44.22,44.73,0.30,0.68,1564703,69901718.25,619,
Banks,1120,Al Rajhi Bank,17/07/2013,44.71,44.88,44.22,44.73,0.00,0.00,1757357,78265033.25,662,
Banks,1120,Al Rajhi Bank,18/07/2013,44.71,44.88,44.39,44.58,-0.15,-0.34,1141749,50953064.75,447,
Banks,1120,Al Rajhi Bank,21/07/2013,44.39,45.36,44.22,45.17,0.59,1.32,2424034,108873681.5,715,
Banks,1120,Al Rajhi Bank,22/07/2013,45.20,46.18,45.20,45.93,0.76,1.68,3073561,140540391,917,
Banks,1120,Al Rajhi Bank,23/07/2013,45.85,46.01,45.69,45.78,-0.15,-0.33,941615,43179902.5,472,
Banks,1120,Al Rajhi Bank,24/07/2013,45.85,45.85,45.04,45.32,-0.46,-1.00,1514744,68841132,627,
Banks,1120,Al Rajhi Bank,25/07/2013,45.20,45.53,44.88,45.02,-0.30,-0.66,1139827,51491589.5,596,
Banks,1120,Al Rajhi Bank,28/07/2013,45.04,45.20,44.55,44.88,-0.14,-0.31,2049416,91217682.25,490,
Banks,1120,Al Rajhi Bank,29/07/2013,44.88,45.20,44.39,44.58,-0.30,-0.67,1542906,69078295.5,709,
Banks,1120,Al Rajhi Bank,30/07/2013,44.71,45.69,44.39,45.32,0.74,1.66,3188024,143777718.25,798,
Banks,1120,Al Rajhi Bank,31/07/2013,45.36,46.01,45.36,45.93,0.61,1.35,2761239,126322171,835,
Banks,1120,Al Rajhi Bank,01/08/2013,45.85,46.01,45.69,45.93,0.00,0.00,1140206,52383456.5,637,
Banks,1120,Al Rajhi Bank,04/08/2013,45.85,46.50,45.85,46.23,0.30,0.65,2448417,112825316,792,
Banks,1120,Al Rajhi Bank,05/08/2013,46.18,47.96,46.01,47.43,1.20,2.60,5135868,241244546.75,1180,
Banks,1120,Al Rajhi Bank,13/08/2013,47.48,47.80,46.83,47.27,-0.16,-0.34,2977127,141502284.75,853,
Banks,1120,Al Rajhi Bank,14/08/2013,47.31,47.80,46.99,47.43,0.16,0.34,2366588,111982827,584,
Banks,1120,Al Rajhi Bank,15/08/2013,47.31,47.96,47.31,48.03,0.60,1.27,2045817,97618727.25,678,
Banks,1120,Al Rajhi Bank,18/08/2013,47.80,48.61,47.80,48.48,0.45,0.94,3337524,161717787.5,915,
Banks,1120,Al Rajhi Bank,19/08/2013,48.45,48.78,47.96,48.63,0.15,0.31,3959806,192242445.75,871,
Banks,1120,Al Rajhi Bank,20/08/2013,48.61,48.61,47.96,48.18,-0.45,-0.93,3037181,146671168,817,
Banks,1120,Al Rajhi Bank,21/08/2013,47.96,48.29,47.80,48.03,-0.15,-0.31,2366316,113801816.5,699,
Banks,1120,Al Rajhi Bank,22/08/2013,47.96,48.13,47.80,48.03,0.00,0.00,1105785,53089342.75,526,
Banks,1120,Al Rajhi Bank,25/08/2013,47.80,47.96,47.48,47.43,-0.60,-1.25,1658103,78995600.75,726,
Banks,1120,Al Rajhi Bank,26/08/2013,47.15,47.31,46.66,46.98,-0.45,-0.95,2408983,112895753.75,894,
Banks,1120,Al Rajhi Bank,27/08/2013,46.66,46.66,45.20,45.48,-1.50,-3.19,4055003,185167281.75,1212,
Banks,1120,Al Rajhi Bank,28/08/2013,45.04,45.69,44.39,45.48,0.00,0.00,3685238,167028174.25,1113,
Banks,1120,Al Rajhi Bank,29/08/2013,45.69,46.01,45.53,45.78,0.30,0.66,2289147,104585017.75,800,
Banks,1120,Al Rajhi Bank,01/09/2013,45.85,46.34,45.85,46.08,0.30,0.66,2243684,103316595.5,741,
Banks,1120,Al Rajhi Bank,02/09/2013,46.01,47.15,46.01,46.83,0.75,1.63,3749993,174335705.75,1010,
Banks,1120,Al Rajhi Bank,03/09/2013,46.83,47.80,46.50,46.53,-0.30,-0.64,3712458,175069793.25,984,
Banks,1120,Al Rajhi Bank,04/09/2013,46.18,46.18,44.71,45.48,-1.05,-2.26,2607830,118871238.75,953,
Banks,1120,Al Rajhi Bank,05/09/2013,45.53,45.85,45.20,45.63,0.15,0.33,2191807,99517235,860,
Banks,1120,Al Rajhi Bank,08/09/2013,45.85,46.18,45.36,45.48,-0.15,-0.33,2270402,103722735,773,
Banks,1120,Al Rajhi Bank,09/09/2013,45.36,45.85,45.04,45.78,0.30,0.66,2963955,134464703.25,803,
Banks,1120,Al Rajhi Bank,10/09/2013,46.50,46.83,46.18,46.68,0.90,1.97,3348424,155786712.25,986,
Banks,1120,Al Rajhi Bank,11/09/2013,46.83,46.99,46.34,46.53,-0.15,-0.32,1411511,65843750.75,752,
Banks,1120,Al Rajhi Bank,12/09/2013,46.34,47.15,46.34,46.83,0.30,0.64,1770184,82666784.5,755,
Banks,1120,Al Rajhi Bank,15/09/2013,47.15,47.80,47.15,47.58,0.75,1.60,2407454,114260423.75,894,
Banks,1120,Al Rajhi Bank,16/09/2013,47.80,47.96,47.48,47.73,0.15,0.32,3179454,151872142,887,
Banks,1120,Al Rajhi Bank,17/09/2013,47.80,47.80,46.99,47.13,-0.60,-1.26,1781365,84280238.5,876,
Banks,1120,Al Rajhi Bank,18/09/2013,47.15,47.15,46.66,46.98,-0.15,-0.32,2245749,105428242.75,760,
Banks,1120,Al Rajhi Bank,19/09/2013,47.31,47.64,46.83,47.27,0.29,0.62,1706679,80542772,802,
Banks,1120,Al Rajhi Bank,24/09/2013,47.31,47.48,46.99,47.27,0.00,0.00,1563759,73735932.5,698,
Banks,1120,Al Rajhi Bank,25/09/2013,46.99,47.31,46.66,46.98,-0.29,-0.61,1851827,87096049.5,761,
Banks,1120,Al Rajhi Bank,26/09/2013,46.99,47.15,46.34,46.68,-0.30,-0.64,2379733,111324198.5,853,
Banks,1120,Al Rajhi Bank,29/09/2013,46.50,46.66,46.18,46.38,-0.30,-0.64,1414587,65650572.25,716,
Banks,1120,Al Rajhi Bank,30/09/2013,46.18,46.66,46.18,46.38,0.00,0.00,2045352,95037123,721,
Banks,1120,Al Rajhi Bank,01/10/2013,46.18,46.50,45.85,46.38,0.00,0.00,2319717,107186908,856,
Banks,1120,Al Rajhi Bank,02/10/2013,46.34,46.50,45.85,46.23,-0.15,-0.32,2848384,131411321.25,943,
Banks,1120,Al Rajhi Bank,03/10/2013,46.18,46.50,46.01,46.38,0.15,0.32,2067365,95708837.75,785,
